,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
749,1.448169934,-1.376353966,0.798777598,-1.395317338,0.250274774,0.543283761,-0.491352025,-0.735930498,-0.242961965,0.713109968,1.432432461,6
750,-0.729296148,1.11906834,-1.389338055,0.211414622,-0.481759718,0.715656943,0.29247316,-0.237395446,-0.172531357,-1.708337485,-1.054998191,5
751,0.55906,0.796131336,-0.607868179,1.1746953,0.876761221,-0.576992247,0.658324547,1.733823609,-0.242961965,-0.79580162,-0.809816939,5
752,-0.802931771,0.942920883,-1.389338055,-0.597553486,0.965617362,-0.576992247,-0.746213903,-0.386382933,0.179621686,-0.26846272,-0.690992552,5
753,-1.030321014,0.091541508,-0.712064162,-0.387655226,-0.185468565,0.158273959,-0.102639732,0.324172773,2.081248119,0.054558409,-0.574564847,5
754,-1.030321014,0.091541508,-0.712064162,-0.387655226,-0.185468565,0.158273959,-0.102639732,0.324172773,2.081248119,0.054558409,-0.574564847,
755,-0.729296148,-0.260753405,0.069405714,0.782016759,-0.66972271,-1.077727368,-1.109525042,0.049118951,-0.5246844,-0.889357435,-0.025683157,6
756,-0.729296148,-0.378185043,-0.659966171,0.782016759,-0.185468565,0.158273959,-0.063637341,-0.28323775,0.320482904,-1.28211496,0.377587446,6
757,-0.444774293,-1.493785603,0.381993664,0.136149291,-2.008449527,-1.515159788,-1.778788963,-0.936490576,0.602205338,0.054558409,0.661605163,5
758,-0.729296148,-0.378185043,-0.659966171,0.782016759,-0.185468565,0.158273959,-0.063637341,-0.28323775,0.320482904,-1.28211496,0.377587446,5
759,-0.24117077,0.267688965,-0.920456129,0.136149291,-0.866168051,1.630983302,0.225612986,-1.469407356,1.02478899,0.781207486,2.032252989,5
760,-1.690412064,0.502552241,-0.972554121,-0.19740545,-0.481759718,0.260396363,-0.640052098,-1.704349162,1.729095076,0.980111421,0.753038197,5
761,-0.444774293,0.942920883,-1.024652113,0.421148784,-1.362258542,-1.281752422,-1.675686091,-0.237395446,0.461344121,-0.703962523,0.568584239,5
762,-1.690412064,0.502552241,-0.972554121,-0.19740545,-0.481759718,0.260396363,-0.640052098,-1.704349162,1.729095076,0.980111421,0.753038197,6
763,1.252251423,-0.495616681,0.798777598,-1.745461684,2.62708784,1.630983302,0.325193505,0.908662144,0.461344121,1.53338349,-0.460453258,5
764,1.819129452,-0.319469224,0.902973582,-1.395317338,2.686729865,1.749644505,0.420706628,0.931583296,0.461344121,1.53338349,-0.460453258,6
765,0.385036183,0.942920883,-0.03479027,-1.395317338,0.452813608,0.260396363,-0.692363442,0.117882407,0.038760469,-1.490690571,-1.054998191,6
766,-0.376015349,0.825489245,-0.868358138,-1.745461684,-0.799696534,1.17471402,0.542398633,-0.105598823,0.531774729,-1.081884646,-1.181537138,5
767,1.1003023,-1.258922328,0.434091656,-1.395317338,-0.24313563,-0.576992247,-0.444246031,-0.008183928,-0.5246844,1.355669306,0.842928759,5
768,-1.603162541,-0.143321767,-1.180946088,-0.023627068,0.646347681,-0.060475795,-0.539635972,-0.151441127,1.02478899,-1.490690571,-0.348580957,6
769,1.590404158,-0.613048319,1.059267557,0.610191102,0.301799633,-0.576992247,-0.182866941,0.358554501,-0.5246844,0.980111421,1.589202786,5
770,-1.10838601,0.796131336,-1.389338055,0.988884781,1.617870025,0.715656943,-0.309333351,-0.25458631,0.954358381,-0.02426354,-0.025683157,6
771,1.351134877,-0.143321767,0.955071574,0.54924256,1.766732381,1.630983302,0.901210708,0.198106438,-0.595115008,0.644073145,0.568584239,5
772,-0.729296148,0.942920883,0.434091656,-0.387655226,0.452813608,-0.576992247,1.458287676,-0.248856022,-0.242961965,-0.104346694,-1.054998191,5
773,0.996474351,-1.611217241,1.007169565,-1.094539622,-1.071897651,1.103298956,0.121502261,-0.47806754,-0.947268051,1.355669306,0.279510834,6
774,-1.268128595,0.678699698,-0.295280228,-0.831287222,0.091937333,0.051505712,-0.309333351,0.089230967,1.940386901,0.208573341,-0.574564847,6
775,-1.268128595,0.678699698,-0.295280228,-0.831287222,0.091937333,0.051505712,-0.309333351,0.089230967,1.940386901,0.208573341,-0.574564847,5
776,-0.514456204,0.913562974,-0.555770187,-0.831287222,-0.072376498,-0.178357713,0.012308038,0.553384291,1.306511424,0.50307536,-0.460453258,
777,-1.268128595,0.678699698,-0.295280228,-0.831287222,0.091937333,0.051505712,-0.309333351,0.089230967,1.940386901,0.208573341,-0.574564847,
778,-1.268128595,0.619983879,-0.295280228,-1.395317338,0.037852168,-0.178357713,-0.266305339,0.089230967,1.869956293,0.208573341,-0.574564847,5
779,0.671917149,-0.5543325,0.902973582,-0.597553486,0.301799633,-0.576992247,-0.746213903,0.198106438,-0.242961965,-0.703962523,-0.931122557,5
780,0.671917149,-0.5543325,0.902973582,-0.597553486,0.301799633,-0.576992247,-0.746213903,0.198106438,-0.242961965,-0.703962523,-0.931122557,6
781,-0.109740348,-0.613048319,0.277797681,0.421148784,0.037852168,1.103298956,2.031606812,0.731023218,-0.665545617,2.626903329,-0.690992552,5
782,0.671917149,-0.965343233,0.642483623,-1.745461684,0.037852168,2.028210206,0.542398633,-0.122789687,1.095219598,0.713109968,0.568584239,5
783,0.671917149,-0.965343233,0.642483623,-1.745461684,0.037852168,2.028210206,0.542398633,-0.122789687,1.095219598,0.713109968,0.568584239,5
784,-0.376015349,1.236499978,-1.285142072,0.421148784,-0.481759718,-0.435413174,-1.250756663,-0.776042514,1.376942033,0.57407074,1.270713111,5
785,0.671917149,-0.965343233,0.642483623,-1.745461684,0.037852168,2.028210206,0.542398633,-0.122789687,1.095219598,0.713109968,0.568584239,5
786,0.018444545,-1.552501422,0.381993664,0.421148784,-0.360813058,0.260396363,0.29247316,-0.455146388,0.602205338,1.044694128,0.93132047,5
787,1.863689591,-1.435069785,1.059267557,-1.094539622,-1.673376563,0.358347547,-0.266305339,0.072040103,-1.158559877,0.283839276,0.279510834,6
788,-0.95341258,0.208973146,-0.243182237,-0.831287222,-0.301576773,0.158273959,-0.640052098,-1.349071309,0.602205338,1.295000802,0.842928759,6
789,-0.656690427,0.56126806,-1.076750105,0.669233093,-0.128555339,0.158273959,1.306978092,0.41585738,1.376942033,-0.79580162,-0.931122557,5
790,-1.779153103,2.851184999,2.0491294,-0.387655226,-3.090200536,0.158273959,1.372805398,-1.813224633,2.433401162,-0.26846272,1.103773353,6
791,-0.444774293,-0.613048319,0.277797681,0.669233093,-0.734224627,-0.895284647,-0.589174395,-0.260316598,-0.5246844,-1.820816159,0.077932783,5
792,-0.656690427,0.56126806,-1.076750105,0.421148784,-0.072376498,0.358347547,1.284691873,0.41585738,1.376942033,-0.889357435,-0.690992552,6
793,-0.656690427,0.56126806,-1.076750105,0.669233093,-0.128555339,0.158273959,1.306978092,0.41585738,1.376942033,-0.79580162,-0.931122557,5
794,-0.656690427,0.649341788,-1.024652113,0.54924256,-0.128555339,0.260396363,1.329090195,0.427317956,1.376942033,-0.79580162,-0.690992552,6
795,-0.95341258,-0.202037586,-0.243182237,0.136149291,-0.481759718,-0.060475795,-0.640052098,-1.349071309,0.672635947,1.355669306,0.93132047,5
796,-0.877626936,-0.084605949,-0.191084245,-0.387655226,-0.420866421,-0.060475795,-0.746213903,-1.349071309,0.602205338,1.415611225,0.842928759,5
797,-0.95341258,0.208973146,-0.243182237,-0.831287222,-0.301576773,0.158273959,-0.640052098,-1.349071309,0.602205338,1.295000802,0.842928759,7
798,-0.376015349,0.619983879,-1.23304408,-0.387655226,0.037852168,1.17471402,0.156741233,-0.546830996,0.883927772,0.054558409,0.568584239,6
799,-0.30815524,1.11906834,-1.337240063,-0.19740545,-0.933670175,1.443931347,0.156741233,-1.733000602,0.672635947,-0.525190293,1.352207899,6
800,-0.877626936,0.208973146,-1.23304408,-1.745461684,0.352721848,1.749644505,0.259285341,-0.867727121,1.51780325,-0.525190293,0.279510834,5
801,-0.585086197,-1.024059052,-0.138986253,-0.387655226,-0.734224627,1.244386815,0.325193505,-0.558291571,0.813497164,-0.79580162,-0.348580957,5
802,0.55906,-1.846080517,0.53828764,-1.395317338,-0.734224627,-1.077727368,-1.579964039,-0.695818482,-0.595115008,-0.438143049,0.753038197,7
803,1.252251423,-0.847911595,1.007169565,-0.19740545,1.180133644,-1.077727368,-1.579964039,-0.054026232,-1.369851703,0.132158264,1.352207899,6
804,0.385036183,-1.258922328,0.694581615,0.782016759,1.384574946,-0.895284647,-1.109525042,-0.340540629,-0.031670139,1.108454103,1.352207899,6
805,-0.729296148,-0.319469224,-1.389338055,-0.023627068,-0.734224627,-0.895284647,-1.250756663,-0.896378561,0.602205338,-0.438143049,0.568584239,7
806,-0.30815524,1.11906834,-1.337240063,-0.19740545,-0.933670175,1.443931347,0.156741233,-1.733000602,0.672635947,-0.525190293,1.352207899,7
807,0.385036183,0.502552241,-0.399476212,1.768607735,0.739981393,1.378906377,0.926844643,0.650799186,-0.665545617,-1.180998584,-0.348580957,7
808,-0.656690427,0.443836422,-1.180946088,0.421148784,-0.185468565,0.452529006,1.372805398,0.410127092,1.51780325,-0.703962523,-0.931122557,5
809,0.615795257,0.208973146,-0.451574204,-1.395317338,-0.072376498,-0.435413174,-0.801721945,-0.558291571,-1.158559877,-1.28211496,-0.460453258,6
810,-0.376015349,1.11906834,-1.389338055,-0.19740545,-0.66972271,1.378906377,-0.142371244,-0.804693953,1.165650207,0.132158264,1.018255239,5
811,0.143540343,-1.258922328,0.121503706,1.084172122,3.894585259,0.051505712,-0.539635972,-0.787503089,-0.665545617,1.044694128,1.511420069,6
812,-0.656690427,0.443836422,-1.180946088,0.421148784,-0.185468565,0.452529006,1.372805398,0.410127092,1.51780325,-0.703962523,-0.931122557,5
813,0.385036183,0.502552241,-0.399476212,1.768607735,0.739981393,1.378906377,0.926844643,0.650799186,-0.665545617,-1.180998584,-0.348580957,4
814,0.44369471,1.324573706,-0.659966171,0.421148784,0.352721848,-0.576992247,-0.353296936,0.862819841,0.179621686,0.054558409,0.179644616,6
815,0.501697821,1.618152801,-0.764162154,0.283881609,0.198132836,-0.729488027,-0.444246031,0.931583296,0.109191078,0.132158264,0.077932783,5
816,1.399879127,-0.02589013,0.590385631,0.54924256,-0.799696534,1.312419867,0.571893691,-0.552561283,-1.158559877,1.108454103,1.589202786,6
817,-0.95341258,0.267688965,-1.389338055,0.421148784,-0.420866421,1.507572544,0.796084914,-1.045366047,0.813497164,-0.613778275,0.842928759,6
818,-0.656690427,-1.082774871,-0.138986253,-0.387655226,-0.481759718,1.378906377,0.451709896,-0.558291571,0.883927772,-0.438143049,-0.238874643,5
819,-0.656690427,0.796131336,-1.23304408,0.136149291,-0.072376498,0.260396363,1.329090195,0.398666517,1.51780325,-0.525190293,-0.690992552,5
820,1.1003023,-0.436900862,-0.191084245,-0.597553486,0.145358859,-0.435413174,-0.979623563,0.576305443,-0.665545617,0.132158264,-1.181537138,5
821,-0.656690427,0.796131336,-1.23304408,0.136149291,-0.072376498,0.260396363,1.329090195,0.398666517,1.51780325,-0.525190293,-0.690992552,
822,-0.656690427,0.619983879,-1.23304408,-0.023627068,0.037852168,0.358347547,1.372805398,0.410127092,1.51780325,-0.438143049,-0.574564847,5
823,-0.729296148,0.385120603,-1.337240063,0.136149291,0.037852168,1.17471402,0.156741233,-0.707279058,0.743066555,-0.438143049,0.377587446,5
824,0.081369248,-1.258922328,0.642483623,0.283881609,-0.072376498,0.358347547,0.156741233,-1.314689581,-0.031670139,0.980111421,1.888886727,5
825,-0.729296148,0.385120603,-1.337240063,0.136149291,0.037852168,1.17471402,0.156741233,-0.707279058,0.743066555,-0.438143049,0.377587446,5
826,0.081369248,-1.258922328,0.642483623,0.283881609,-0.072376498,0.358347547,0.156741233,-1.314689581,-0.031670139,0.980111421,1.888886727,7
827,0.081369248,2.909900818,-1.285142072,1.34307593,0.250274774,-1.077727368,-1.490428721,1.252479421,1.165650207,-1.28211496,0.661605163,5
828,0.44369471,-1.258922328,0.486189648,0.54924256,-1.515039122,-0.435413174,0.012308038,-0.638515603,0.602205338,0.431058429,1.352207899,8
829,-0.514456204,0.649341788,-0.868358138,0.283881609,0.037852168,0.260396363,-0.224164662,0.358554501,1.869956293,0.431058429,0.473928105,6
830,-0.514456204,0.649341788,-0.868358138,0.283881609,0.037852168,0.260396363,-0.224164662,0.358554501,1.869956293,0.431058429,0.473928105,4
831,-0.95341258,0.385120603,-1.076750105,2.701820802,-1.214657974,-0.30298468,-0.979623563,-0.306158902,0.672635947,-0.352583866,0.473928105,6
832,-0.95341258,0.385120603,-1.076750105,2.701820802,-1.214657974,-0.30298468,-0.979623563,-0.306158902,0.672635947,-0.352583866,0.473928105,3
833,0.615795257,0.326404784,-0.34737822,0.988884781,0.091937333,0.158273959,1.907071064,0.72529293,-0.595115008,-0.352583866,-0.931122557,4
834,-0.656690427,0.091541508,0.017307722,0.54924256,0.250274774,-0.178357713,1.147115772,-0.191553142,0.531774729,0.57407074,0.661605163,5
835,-1.517355225,0.208973146,-1.389338055,-0.023627068,-0.016913331,-1.077727368,-1.675686091,-1.108399215,1.940386901,-0.79580162,1.103773353,5
836,-0.514456204,-0.02589013,-0.712064162,0.283881609,-0.072376498,1.630983302,0.714329041,-0.833345393,0.813497164,-0.352583866,0.473928105,
837,-0.585086197,-1.288280237,0.642483623,-3.368152469,-1.287832802,-0.895284647,-1.490428721,-1.96221212,-0.172531357,-0.984695372,1.103773353,
838,0.671917149,-0.847911595,1.111365549,1.638074059,2.218127504,-1.791557536,-1.490428721,-0.552561283,-0.595115008,-0.525190293,2.373402746,7
839,1.0486479,-0.378185043,0.902973582,0.888351712,-0.866168051,-1.515159788,-1.778788963,0.003276648,0.109191078,-0.104346694,1.665811523,5
840,0.727438795,-0.759837867,1.007169565,2.108673095,0.739981393,-1.791557536,-1.579964039,-0.19728343,-0.313392574,0.054558409,1.665811523,7
841,-0.585086197,-1.288280237,0.642483623,-3.368152469,-1.287832802,-0.895284647,-1.490428721,-1.96221212,-0.172531357,-0.984695372,1.103773353,5
842,0.265692435,-1.229564418,0.694581615,-0.023627068,-0.016913331,-1.791557536,-2.014234668,-0.92503,-0.313392574,0.283839276,1.432432461,6
843,-2.247147677,1.11906834,-0.399476212,-1.745461684,3.082802772,-0.895284647,0.741873016,-1.595473691,2.151678727,-0.18573207,0.661605163,5
844,0.143540343,-0.965343233,0.277797681,-0.023627068,0.091937333,1.507572544,1.170523623,-0.191553142,-0.102100748,0.644073145,0.661605163,6
845,0.143540343,0.56126806,-0.764162154,-0.831287222,-0.420866421,1.86398833,0.259285341,-0.970872304,0.461344121,1.705003401,1.352207899,5
846,0.836731766,-0.671764138,0.53828764,0.136149291,0.598764697,-0.435413174,-0.692363442,0.645068898,-0.5246844,-0.613778275,0.179644616,5
847,0.143540343,-0.965343233,0.277797681,-0.023627068,0.091937333,1.507572544,1.170523623,-0.191553142,-0.102100748,0.644073145,0.661605163,6
848,0.143540343,0.56126806,-0.764162154,-0.831287222,-0.420866421,1.86398833,0.259285341,-0.970872304,0.461344121,1.705003401,1.352207899,5
849,0.265692435,-0.319469224,0.017307722,0.136149291,-1.593488087,0.051505712,-0.444246031,-0.902108849,-0.947268051,1.171412045,0.842928759,5
850,0.265692435,-1.787364698,0.486189648,-0.597553486,-0.933670175,2.6148349,1.12350699,-0.397843509,1.095219598,1.591246451,0.661605163,5
851,0.727438795,-1.66993306,0.329895673,0.136149291,-1.142692703,2.569563263,1.02697282,0.645068898,1.095219598,1.76092678,-0.131264329,5
852,0.143540343,0.854847155,-0.399476212,-0.023627068,0.693416245,-0.30298468,1.075669002,0.358554501,-0.806406834,-0.352583866,-1.310837507,5
853,0.265692435,-0.319469224,0.017307722,0.136149291,-1.593488087,0.051505712,-0.444246031,-0.902108849,-0.947268051,1.171412045,0.842928759,6
854,0.325707258,-1.14149069,0.590385631,1.260873963,-1.002235368,-0.435413174,-0.918263991,-1.17716267,-0.102100748,0.713109968,1.511420069,6
855,-1.10838601,0.502552241,-1.337240063,-0.597553486,0.037852168,-0.729488027,-0.589174395,0.41585738,2.644692987,0.713109968,0.179644616,7
856,-0.514456204,0.502552241,-1.337240063,-0.387655226,-0.301576773,-0.060475795,-0.025331515,0.427317956,1.165650207,0.132158264,-0.574564847,6
857,-0.376015349,-0.730479957,0.121503706,-0.597553486,-0.072376498,1.312419867,0.849178839,0.209567014,0.954358381,-0.352583866,-0.931122557,7
858,-0.514456204,0.502552241,-1.337240063,-0.387655226,-0.301576773,-0.060475795,-0.025331515,0.427317956,1.165650207,0.132158264,-0.574564847,7
859,-1.10838601,0.502552241,-1.337240063,-0.597553486,0.037852168,-0.729488027,-0.589174395,0.41585738,2.644692987,0.713109968,0.179644616,6
860,0.385036183,-1.317638147,0.590385631,0.136149291,-1.214657974,0.543283761,1.002290658,-0.747391074,0.531774729,0.644073145,1.352207899,5
861,0.385036183,-1.317638147,0.590385631,0.136149291,-1.214657974,0.543283761,1.002290658,-0.747391074,0.531774729,0.644073145,1.352207899,6
862,1.995120014,0.619983879,1.215561532,-2.163684544,-0.481759718,-1.077727368,-0.539635972,0.673720338,-1.722004746,-0.26846272,0.077932783,5
863,-0.656690427,-0.847911595,0.590385631,0.782016759,-0.66972271,0.877405203,0.121502261,-1.818954921,0.179621686,0.644073145,2.171578463,5
864,-1.432943213,-0.378185043,-0.503672195,-1.395317338,-0.360813058,-0.895284647,-1.490428721,-1.423565052,2.081248119,-0.79580162,1.018255239,5
865,0.836731766,-1.14149069,1.319757516,-0.023627068,-0.301576773,-0.060475795,-0.589174395,-0.942220864,0.320482904,0.914684472,1.815625237,5
866,0.996474351,-1.493785603,1.16346354,2.301754456,0.145358859,-0.576992247,-1.043299941,-1.085478063,-0.876837443,-0.984695372,1.888886727,6
867,1.1003023,-0.5543325,0.694581615,0.54924256,0.646347681,-0.060475795,0.451709896,0.92012272,-0.665545617,0.054558409,-0.348580957,6
868,0.943771113,-0.143321767,0.381993664,0.136149291,0.739981393,-0.435413174,0.225612986,1.092031359,-0.5246844,-0.26846272,-0.690992552,6
869,0.081369248,-1.317638147,1.16346354,1.638074059,0.550655922,-0.30298468,-0.640052098,-1.005254032,-0.313392574,0.054558409,1.589202786,6
870,1.151447782,-0.495616681,0.798777598,-0.387655226,-0.481759718,-0.895284647,-0.859021334,-0.615594451,-1.228990486,1.108454103,0.753038197,6
871,1.151447782,-0.495616681,1.632345466,1.830300334,0.646347681,-0.30298468,-0.640052098,0.410127092,-0.172531357,2.237962841,1.511420069,5
872,0.081369248,-1.435069785,1.111365549,-0.19740545,0.693416245,-1.077727368,-1.406168041,-1.520979947,-0.383823182,-0.104346694,1.815625237,4
873,0.44369471,-2.374522888,0.955071574,-0.831287222,-0.24313563,-0.435413174,-0.801721945,-0.695818482,0.672635947,0.914684472,1.432432461,7
874,0.44369471,-2.374522888,0.955071574,-0.831287222,-0.24313563,-0.435413174,-0.801721945,-0.695818482,0.672635947,0.914684472,1.432432461,7
875,0.44369471,-2.374522888,0.955071574,-0.831287222,-0.24313563,-0.435413174,-0.801721945,-0.695818482,0.672635947,0.914684472,1.432432461,7
876,0.081369248,-1.435069785,1.111365549,-0.19740545,0.693416245,-1.077727368,-1.406168041,-1.520979947,-0.383823182,-0.104346694,1.815625237,4
877,0.018444545,-1.258922328,0.694581615,-0.023627068,-1.362258542,-1.077727368,-1.579964039,-0.787503089,-0.031670139,0.357990119,0.842928759,6
878,1.151447782,-1.082774871,1.111365549,-0.19740545,-1.837690394,-1.281752422,-1.675686091,-1.23446555,-0.806406834,0.431058429,1.589202786,6
879,-0.376015349,-0.5543325,0.694581615,0.669233093,0.145358859,-1.077727368,-1.490428721,-0.776042514,0.883927772,-0.79580162,1.665811523,5
880,0.204975668,-1.846080517,1.319757516,-0.597553486,0.550655922,-0.576992247,-0.692363442,-0.145710839,0.320482904,0.283839276,0.077932783,5
881,0.501697821,-0.965343233,1.319757516,-0.19740545,1.463737123,-1.281752422,-1.579964039,-0.604133875,-0.031670139,-0.104346694,0.93132047,6
882,0.782372899,-0.906627414,1.319757516,-0.387655226,0.452813608,-0.178357713,0.420706628,-0.346270917,-0.172531357,-0.438143049,0.753038197,6
883,-1.268128595,0.267688965,-0.764162154,0.136149291,1.803166064,1.030028441,-0.102639732,-0.884917985,1.095219598,0.57407074,0.93132047,5
884,-0.109740348,0.385120603,-1.128848096,-0.387655226,0.502009609,-0.178357713,-0.266305339,0.352824213,0.320482904,-0.18573207,-0.348580957,6
885,0.204975668,-0.319469224,0.017307722,-0.597553486,-1.362258542,0.452529006,-0.025331515,-0.890648273,-1.088129268,1.474843754,0.753038197,5
886,-0.729296148,0.208973146,-0.659966171,-1.395317338,-0.072376498,-0.895284647,-0.979623563,-0.466606964,-0.313392574,-0.104346694,-1.181537138,6
887,-1.10838601,0.267688965,-1.285142072,-0.19740545,1.617870025,-1.077727368,-1.109525042,-0.111329111,0.461344121,0.431058429,-0.931122557,7
888,0.385036183,-1.493785603,0.642483623,-0.387655226,1.009374512,0.630907461,-0.491352025,-0.73020021,-1.158559877,0.431058429,0.842928759,6
889,0.204975668,-0.319469224,0.017307722,-0.597553486,-1.362258542,0.452529006,-0.025331515,-0.890648273,-1.088129268,1.474843754,0.753038197,
890,0.081369248,-1.082774871,0.694581615,0.283881609,-0.866168051,0.954777047,0.325193505,-0.684357906,0.179621686,1.53338349,0.661605163,5
891,0.501697821,-0.847911595,0.746679607,0.283881609,1.138067618,-1.077727368,-1.579964039,-0.397843509,-1.299421094,-0.438143049,1.432432461,5
892,0.204975668,0.796131336,-0.34737822,-0.19740545,0.876761221,0.877405203,1.870564497,0.341363637,-1.299421094,-1.385316355,-1.310837507,6
893,0.501697821,-0.730479957,0.85087559,0.283881609,-0.66972271,1.312419867,0.259285341,-1.394913612,-0.806406834,-0.26846272,1.665811523,5
894,-1.030321014,0.208973146,-0.920456129,0.888351712,-0.016913331,-0.895284647,-0.746213903,-0.025374792,1.02478899,-0.18573207,-0.131264329,6
895,1.252251423,-1.552501422,1.111365549,-0.597553486,-0.799696534,-1.077727368,-1.579964039,0.289791045,0.109191078,1.591246451,0.568584239,6
896,1.252251423,-1.552501422,1.111365549,-0.597553486,-0.799696534,-1.077727368,-1.579964039,0.289791045,0.109191078,1.591246451,0.568584239,7
897,1.1003023,-0.847911595,1.215561532,0.283881609,1.180133644,-1.077727368,-1.326467709,-0.174362279,-0.665545617,0.132158264,1.187913553,6
898,0.204975668,-1.082774871,0.902973582,-1.094539622,-0.016913331,-1.077727368,-1.406168041,-0.392113221,1.447372641,-0.02426354,0.377587446,7
899,0.385036183,-1.14149069,0.746679607,2.66610995,-0.360813058,-0.895284647,-1.326467709,-0.088407959,-0.102100748,-0.104346694,1.589202786,3
900,-0.656690427,-0.671764138,0.173601697,-0.19740545,0.198132836,1.690879042,1.002290658,0.152264135,0.883927772,-0.984695372,-1.054998191,5
901,-0.656690427,-0.671764138,0.173601697,-0.19740545,0.198132836,1.690879042,1.002290658,0.152264135,0.883927772,-0.984695372,-1.054998191,7
902,0.143540343,0.385120603,0.121503706,0.54924256,1.384574946,1.443931347,1.978833576,0.731023218,-1.158559877,-1.180998584,-1.443002545,7
903,-0.802931771,-0.730479957,0.277797681,1.496809143,-1.142692703,-0.576992247,-0.398248672,-1.475137644,-0.242961965,-1.28211496,0.93132047,7
904,2.080927329,-0.436900862,1.16346354,-2.163684544,-0.24313563,-1.791557536,-2.014234668,0.094961255,-1.299421094,-0.02426354,0.077932783,7
905,0.55906,-0.143321767,0.173601697,-0.597553486,-0.866168051,-0.729488027,-1.043299941,0.576305443,0.038760469,0.57407074,0.179644616,5
906,0.782372899,1.970447715,-0.03479027,-0.597553486,-0.016913331,-0.060475795,-0.444246031,0.22102759,-0.454253791,-0.104346694,-0.348580957,5
907,-0.585086197,-0.02589013,0.277797681,-0.19740545,-0.543516779,2.523707436,0.952232089,-1.463677068,0.179621686,1.295000802,2.171578463,6
908,0.55906,-0.143321767,0.173601697,-0.597553486,-0.866168051,-0.729488027,-1.043299941,0.576305443,0.038760469,0.57407074,0.179644616,6
909,2.080927329,-0.436900862,1.16346354,-2.163684544,-0.24313563,-1.791557536,-2.014234668,0.094961255,-1.299421094,-0.02426354,0.077932783,6
910,-0.514456204,0.326404784,-1.389338055,-0.387655226,-0.933670175,-0.895284647,-1.490428721,-0.638515603,0.954358381,-0.438143049,0.93132047,6
911,0.943771113,-1.082774871,0.642483623,-2.163684544,-0.799696534,-1.791557536,-1.890884575,-1.165702094,-0.876837443,-0.703962523,1.018255239,
912,-0.729296148,-0.965343233,0.173601697,-1.395317338,0.037852168,1.690879042,0.952232089,0.112152119,0.883927772,-1.180998584,-1.054998191,6
913,-0.30815524,-0.789195776,-0.764162154,-1.094539622,0.876761221,0.543283761,-0.491352025,-0.443685812,-1.088129268,-1.28211496,-1.054998191,7
914,0.890527319,-1.346996056,0.694581615,-1.745461684,-0.360813058,0.051505712,-0.801721945,-0.67289733,-1.228990486,-1.081884646,0.568584239,6
915,-0.30815524,-0.789195776,-0.764162154,-1.094539622,0.876761221,0.543283761,-0.491352025,-0.443685812,-1.088129268,-1.28211496,-1.054998191,6
916,-0.729296148,-1.082774871,0.069405714,-0.387655226,0.145358859,1.443931347,0.901210708,0.117882407,0.954358381,-1.385316355,-1.054998191,5
917,-1.187642884,-0.730479957,-0.868358138,-0.387655226,-0.185468565,1.378906377,0.29247316,-0.684357906,0.320482904,-1.385316355,-1.054998191,
918,-0.729296148,-1.082774871,0.069405714,-0.387655226,0.145358859,1.443931347,0.901210708,0.117882407,0.954358381,-1.385316355,-1.054998191,6
919,1.0486479,-1.024059052,0.955071574,0.421148784,0.646347681,0.630907461,1.372805398,1.401466908,-1.158559877,-1.935880774,-1.054998191,6
920,-0.30815524,0.443836422,-1.076750105,-0.387655226,-0.016913331,0.543283761,0.085699407,0.135073271,0.531774729,-0.104346694,-0.238874643,5
921,-1.961320019,0.796131336,-1.389338055,-0.023627068,0.403055354,-1.791557536,-1.490428721,-1.692888586,2.785554205,-0.02426354,2.102408639,6
922,-1.961320019,0.796131336,-1.389338055,-0.023627068,0.403055354,-1.791557536,-1.490428721,-1.692888586,2.785554205,-0.02426354,2.102408639,6
923,0.44369471,1.853016077,0.381993664,-2.163684544,-2.008449527,-1.515159788,-1.579964039,-0.684357906,-1.369851703,-1.385316355,-1.443002545,
924,-1.268128595,0.972278793,-1.389338055,-1.239612521,-1.593488087,-0.895284647,-1.406168041,-2.930630783,1.095219598,-0.889357435,2.171578463,5
925,-0.444774293,-0.5543325,0.173601697,-0.023627068,-1.071897651,-1.077727368,-1.406168041,-1.022444896,0.883927772,0.644073145,1.103773353,7
926,0.996474351,-1.024059052,0.590385631,-1.745461684,-1.362258542,1.443931347,0.29247316,0.014737224,-0.383823182,1.295000802,0.279510834,6
927,0.55906,-1.376353966,0.329895673,-0.290292319,-1.002235368,-0.060475795,-0.491352025,-0.902108849,-0.383823182,1.415611225,1.270713111,4
928,-0.95341258,-0.965343233,0.277797681,-0.831287222,-0.734224627,-1.515159788,-1.778788963,-2.254456805,0.320482904,-0.703962523,2.102408639,5
929,0.018444545,-0.5543325,0.121503706,-1.395317338,0.091937333,1.17471402,0.225612986,-0.403573797,-0.454253791,-0.79580162,-0.025683157,7
930,-0.95341258,-0.965343233,0.277797681,-0.831287222,-0.734224627,-1.515159788,-1.778788963,-2.254456805,0.320482904,-0.703962523,2.102408639,5
931,0.55906,-1.376353966,0.329895673,-0.290292319,-1.002235368,-0.060475795,-0.491352025,-0.902108849,-0.383823182,1.415611225,1.270713111,5
932,0.55906,-1.317638147,0.381993664,-0.387655226,-0.933670175,-0.178357713,-0.589174395,-0.902108849,-0.383823182,1.415611225,1.270713111,6
